"","c.X5...0..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...1..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...2..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...3..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...4..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...5..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...6..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...7..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...8..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...9..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0.."
"X0.582",0,0,0,0.000326211058554885,0,0.000553505535055351,0,0.00446927374301676,0,0.0156328794755421
"X0.583",0,0,0,0.000163105529277443,0,0.0003690036900369,0,0.00223463687150838,0,0.00571524625987561
"X0.584",0,0,0,0,0,0.00018450184501845,0,0.000957701516360734,0,0.00117666834762145
"X0.585",0,0,0,0,0,0,0,0,0,0.000336190956463271
"X0.586",0,0,0,0,0,0,0,0,0,0
"X0.587",0,0,0,0,0,0,0,0,0,0
"X0.588",0,0,0,0,0,0,0,0,0,0
"X0.589",0,0,0,0,0,0,0,0,0,0
"X0.590",0,0,0,0,0,0,0,0,0,0
"X0.591",0,0,0,0,0,0,0,0,0,0
"X0.592",0,0,0,0,0,0,0,0,0,0
"X0.593",0,0,0,0,0,0,0,0,0,0
"X0.594",0,0,0,0,0,0,0,0,0,0
"X0.595",0,0,0,0,0,0,0,0.000638467677573823,0,0
"X0.596",0,0,0,0,0,0,0,0.0014365522745411,0,0
"X0.597",0,0,0,0,0,0,0,0.00319233838786911,0,0.000168095478231636
"X0.598",0,0,0,0,0,0,0,0.00367118914604948,0,0.000168095478231636
"X0.599",0,0,0,0,0,0,0,0.00654429369513168,0,0.000168095478231636
"X0.600",0,0,0,0,0,0,0,0.010853950518755,0,0.000840477391158178
"X0.601",0,0,0,0,0,0.00018450184501845,0,0.0146847565841979,0,0.000840477391158178
"X0.602",0,0,0,0,0,0.00018450184501845,0,0.017877094972067,0,0.00117666834762145
"X0.603",0,0,0,0,0,0,0,0.0204309656823623,0,0.000504286434694907
"X0.604",0,0,0,0,0,0,0,0.0241021548284118,0,0.00168095478231636
"X0.605",0,0,0,0,0,0,0,0.0210694333599362,0,0.000840477391158178
"X0.606",0,0,0,0,0,0,0,0.0177174780526736,0,0.000840477391158178
"X0.607",0,0,0,0,0,0,0,0.0119712689545092,0,0.000336190956463271
"X0.608",0,0,0,0,0,0,0,0.00606544293695132,0,0.000672381912926542
"X0.609",0,0,0,0,0,0,0,0.00207501995211492,0,0.000672381912926542
"X0.610",0,0,0,0,0,0,0,0.00111731843575419,0,0.000840477391158178
"X0.611",0,0,0,0,0,0,0,0.000319233838786911,0,0.000168095478231636
"X0.612",0,0,0,0,0,0,0,0.000319233838786911,0,0.000168095478231636
"X0.613",0,0,0,0,0,0,0,0,0,0
"X0.614",0,0,0,0,0,0,0,0,0,0
"X0.615",0,0,0,0,0,0,0,0,0,0
"X0.616",0,0,0,0,0,0,0,0,0,0
